t,rho_lower,rho_upper
614,6.306614428019941e-05,0.040063066144280235
615,-0.03973954678697056,0.00026045321302947677
616,-0.07320048830801862,-0.03320048830801858
617,-0.07981912819934611,-0.03981912819934608
618,-0.06594759068876699,-0.025947590688766953
619,-0.06754405531213825,-0.027544055312138216
620,-0.0980075327000649,-0.05800753270006487
621,-0.15713442938849354,-0.1171344293884935
622,-0.20529488554714614,-0.1652948855471461
623,-0.23086103446769046,-0.19086103446769043
624,-0.23881998538413707,-0.19881998538413703
625,-0.26185211687914545,-0.2218521168791454
626,-0.312516695869542,-0.27251669586954197
627,-0.3695857241847742,-0.32958572418477416
628,-0.4188370675548845,-0.37883706755488444
629,-0.45802148940824416,-0.41802148940824413
630,-0.5019239433874396,-0.4619239433874396
631,-0.5501536244170114,-0.5101536244170114
632,-0.6076538482068932,-0.5676538482068931
633,-0.5844525724853321,-0.5444525724853321
634,-0.5536655342131733,-0.5136655342131733
635,-0.513518626271515,-0.473518626271515
636,-0.4815661502854144,-0.44156615028541435
637,-0.45356541188413224,-0.4135654118841322
638,-0.4280257807751231,-0.38802578077512306
639,-0.4054926544310773,-0.36549265443107726
640,-0.3821989594911943,-0.3421989594911943
641,-0.35374800786200655,-0.3137480078620065
642,-0.32178172584690645,-0.2817817258469064
643,-0.29115919090830067,-0.25115919090830063
644,-0.2693633491567453,-0.22936334915674528
645,-0.2580690308781035,-0.21806903087810348
646,-0.23881584812001821,-0.19881584812001818
647,-0.2124568790845316,-0.17245687908453156
648,-0.1654779390823793,-0.12547793908237925
649,-0.12370207757289653,-0.0837020775728965
650,-0.0840094407836367,-0.044009440783636666
651,-0.03691742669646181,0.0030825733035382274
652,-0.03691742669646181,0.0030825733035382274
653,-0.03691742669646181,0.0030825733035382274
654,-0.03691742669646181,0.0030825733035382274
655,-0.03691742669646181,0.0030825733035382274
656,-0.03691742669646181,0.0030825733035382274
657,-0.03691742669646181,0.0030825733035382274
658,-0.03691742669646181,0.0030825733035382274
659,-0.03691742669646181,0.0030825733035382274
660,-0.03691742669646181,0.0030825733035382274
661,-0.03691742669646181,0.0030825733035382274
662,-0.03691742669646181,0.0030825733035382274
663,-0.03691742669646181,0.0030825733035382274
664,-4.1772468998946266e-05,0.03995822753100109
665,0.002770895238651594,0.04277089523865163
666,-0.013291911020449243,0.026708088979550793
667,-0.01897265300668005,0.021027346993319984
668,-0.008260332986664398,0.03173966701333564
669,-0.004556486744509591,0.035443513255490444
670,-0.026086169542381965,0.01391383045761807
671,-0.054310261854433106,-0.01431026185443307
