t,rho_lower,rho_upper
511,-1.1966251701310717,-1.156625170131072
512,-1.190126156266298,-1.1501261562662979
513,-1.1667747145727594,-1.1267747145727594
514,-1.1446539331868573,-1.1046539331868572
515,-1.1499421478477536,-1.1099421478477536
516,-1.1742144967180594,-1.1342144967180594
517,-1.1966251701310717,-1.156625170131072
518,-1.1962703663485992,-1.1562703663485991
519,-1.1774405651557798,-1.1374405651557797
520,-1.1711113713001133,-1.1311113713001133
521,-1.1816886324525724,-1.1416886324525723
522,-1.1973475960714073,-1.1573475960714072
523,-1.2084269523518696,-1.1684269523518696
524,-1.198544374127317,-1.158544374127317
525,-1.1977078200410114,-1.1577078200410114
526,-1.1987344978317118,-1.1587344978317118
527,-1.2173015822299578,-1.1773015822299577
528,-1.2352252472728107,-1.1952252472728107
529,-1.2446807461956098,-1.2046807461956097
530,-1.2457442342375475,-1.2057442342375475
531,-1.2561439183956813,-1.2161439183956815
532,-1.2709928245796283,-1.2309928245796282
533,-1.2845558174789564,-1.2445558174789566
534,-1.286396924824516,-1.246396924824516
535,-1.283827492058598,-1.2438274920585979
536,-1.281321806595734,-1.2413218065957339
537,-1.2869805565504742,-1.2469805565504741
538,-1.2869805565504742,-1.2469805565504741
539,-1.2869805565504742,-1.2469805565504741
540,-1.2869805565504742,-1.2469805565504741
541,-1.2822425172277958,-1.242242517227796
542,-1.2766534110592704,-1.2366534110592704
543,-1.2861560879490024,-1.2461560879490026
544,-1.2867097382909762,-1.2467097382909762
545,-1.2869805565504742,-1.2469805565504741
546,-1.271951279594537,-1.2319512795945369
547,-1.2500649692479122,-1.2100649692479122
548,-1.2395945418395202,-1.1995945418395202
549,-1.1364579412149078,-1.0964579412149078
550,-1.0376928788372923,-0.9976928788372923
551,-1.012231623124356,-0.972231623124356
552,-1.0010955268327213,-0.9610955268327211
553,-0.9439273277301301,-0.9039273277301302
554,-0.8310245729107937,-0.7910245729107936
555,-0.7178339840701509,-0.6778339840701508
556,-0.638731511441938,-0.5987315114419379
557,-0.595881657881415,-0.555881657881415
558,-0.5272612714626493,-0.4872612714626493
559,-0.4319163306779292,-0.3919163306779292
560,-0.31401670915235336,-0.2740167091523533
561,-0.19995277222798125,-0.1599527722279812
562,-0.10436129520762227,-0.06436129520762224
563,-0.009075458889598709,0.030924541110401327
564,0.08279726475451477,0.1227972647545148
565,0.18684762455886128,0.22684762455886132
566,0.2980595714309544,0.33805957143095444
567,0.3882111443742511,0.4282111443742511
568,0.4428062707567946,0.4828062707567946
569,0.4848498079178971,0.5248498079178971
570,0.517996583635363,0.5579965836353631
571,0.5629824860880752,0.6029824860880753
572,0.6168307180021879,0.656830718002188
573,0.6717552339860553,0.7117552339860553
574,0.6753587898239479,0.715358789823948
575,0.6753587898239479,0.715358789823948
576,0.6848668338535029,0.7248668338535029
577,0.7062650398388712,0.7462650398388713
578,0.7062650398388712,0.7462650398388713
579,0.7062650398388712,0.7462650398388713
580,0.7062650398388712,0.7462650398388713
581,0.7062650398388712,0.7462650398388713
582,0.7062650398388712,0.7462650398388713
583,0.7062650398388712,0.7462650398388713
584,0.7062650398388712,0.7462650398388713
585,0.7062650398388712,0.7462650398388713
586,0.7062650398388712,0.7462650398388713
587,0.7062650398388712,0.7462650398388713
588,0.7062650398388712,0.7462650398388713
589,0.7111500074742179,0.7511500074742179
590,0.7349582677525632,0.7749582677525633
591,0.7363297960011461,0.7763297960011462
592,0.7192016153980136,0.7592016153980137
